41.756369,64.527716,55.509185
39.937391,64.880353,55.926255
37.040634,63.143951,57.050332
34.727531,61.310364,54.861561
34.120323,60.077743,52.840570
34.272535,62.533351,52.773655
34.625972,62.621877,53.123946
34.449243,62.789212,53.659798
31.531970,60.545246,51.676874
31.505389,60.616691,51.893601
28.649013,59.042005,51.466846
28.643605,59.043479,51.476948
27.805134,61.515070,50.849119
26.898469,61.573503,50.613557
27.226789,61.584360,50.618184
27.362669,61.529271,50.545476
27.362669,61.529271,50.545476
27.331305,61.524891,50.532791
27.330822,61.524361,50.532216
27.330416,61.523891,50.531799
27.336931,61.514136,50.524500
27.217164,61.616445,49.936895
27.846865,61.341437,50.332559
27.843058,61.338251,50.329548
27.832937,60.473097,49.342024
27.822295,60.471289,49.338635
27.822295,60.471289,49.338635
27.017710,60.273036,48.010982
28.279581,61.289821,45.623994
28.801894,61.377493,43.819244
28.812521,61.246767,43.775726
28.429918,60.552156,42.891573
28.082496,60.568797,42.811640
28.204989,60.839813,41.580398
27.851133,60.832234,41.546731
28.338494,60.450011,41.170970
27.818662,60.273169,40.568444
27.488518,60.200215,40.786217
27.669381,60.014100,40.533612
28.706146,59.503097,39.619175
28.665938,59.482345,39.591012
27.972266,59.087224,38.082739
27.702912,58.974874,36.678668
27.361546,58.816629,36.187331
27.500889,59.071897,34.132109
27.501165,59.071660,34.131745
27.102394,58.828187,33.921002
26.802392,58.794599,33.812395
26.414266,58.019791,32.939754
25.235969,57.833276,32.850100
25.195764,57.829515,32.844746
24.538504,57.550639,32.031855
25.868392,57.401511,31.437189
26.234681,57.310584,31.043586
26.032742,56.722637,30.154253
26.343727,56.365563,29.750730
26.281088,56.233850,29.355955
26.321402,56.264438,29.358364
26.320272,56.271299,29.363768
26.324532,56.371798,29.440496
26.324532,56.371798,29.440496
23.758097,56.391259,29.189308
23.758097,56.391259,29.189308
23.758097,56.391259,29.189308
23.498473,56.393650,29.094053
23.494703,56.393145,29.091615
22.317942,56.395900,28.260882
22.312034,56.396640,28.260638
24.586402,55.895723,27.354595
25.402919,55.948750,27.395576
26.827097,56.195021,27.387924
26.835300,56.204236,27.412264
26.796437,56.232010,27.450006
26.796233,56.231995,27.449921
26.796233,56.231995,27.449921
26.796233,56.231995,27.449921
27.480725,55.173670,27.395769
27.088470,55.167050,27.687397
27.548683,54.783409,27.864989
27.435180,54.339747,27.909384
27.230668,54.044680,27.812944
27.226190,54.044538,27.812962
27.300839,53.299575,27.088183
27.173213,53.231861,26.959499
27.172286,53.231467,26.958605
27.339036,51.918998,26.958297
27.256212,52.279557,26.946870
27.298675,52.288636,26.951361
27.298820,52.288531,26.951076
27.298820,52.288543,26.951069
27.299005,52.288527,26.951096
27.299005,52.288527,26.951096
27.299005,52.288527,26.951096
27.298998,52.288574,26.951041
27.298998,52.288574,26.951041
27.298998,52.288574,26.951041
27.298998,52.288574,26.951041
27.298998,52.288574,26.951041
27.275125,51.288154,26.257698
27.189016,51.127817,25.980923
27.158049,51.118100,25.952909
26.697025,49.215723,23.703981
26.690647,49.202334,23.670071
27.697544,47.082119,21.890331
27.095785,46.175391,21.272205
27.091886,46.173966,21.269079
27.091989,46.173993,21.269173
27.091989,46.173993,21.269173
27.091989,46.173993,21.269173
27.105197,46.159557,21.240106
27.314280,45.653030,20.546065
27.558890,45.062597,20.123279
25.705815,44.636163,19.820349
25.723881,44.628659,19.813327
25.729832,44.627573,19.812133
26.787583,44.303362,19.557525
26.730297,43.809096,19.116070
26.450464,43.703489,18.730264
27.107850,43.705095,18.665983
27.430089,43.420486,18.853295
27.878804,43.217320,19.015294
27.876037,43.216931,19.014544
27.399320,42.087808,18.718828
27.106908,42.088871,18.743195
27.104859,42.086067,18.740261
27.063997,42.072975,18.736618
27.063997,42.072975,18.736618
27.010268,42.048632,18.690980
27.009092,42.047712,18.689258
27.242918,42.339024,16.297827
27.717600,42.434877,15.604604
27.130159,42.922514,15.421673
27.180291,42.835253,15.315034
26.847527,42.420068,15.357876
26.735888,42.408049,15.341639
27.158636,42.381329,15.244666
27.129978,42.374921,15.235459
27.235970,42.307063,15.092967
27.270773,42.149178,14.614716
27.272515,42.148686,14.613417
26.711694,40.889674,13.514527
26.711738,40.889482,13.514088
26.987858,40.536810,13.909924
27.147301,40.533217,13.630459
26.353960,40.563807,13.535536
25.959890,41.345285,13.280637
